Date,Store_ID,Region,Category,Seasonality,Promotion,Weather_Condition,total_sales,total_units,avg_inventory,avg_demand,avg_discount,Month,Year
06-05-2022,S002,South,Groceries,Spring,1,Sunny,29270.56,448,244.1667,88.6667,10.16666667,5,2022
06-05-2022,S002,South,Toys,Spring,0,Sunny,2557.38,118,297,60,5.5,5,2022
06-05-2022,S002,South,Clothing,Spring,1,Sunny,24452.98,369,252.75,129.25,12.5,5,2022
06-05-2022,S002,South,Electronics,Spring,1,Sunny,14861.14,170,488.5,80,15,5,2022
06-05-2022,S002,South,Furniture,Spring,1,Sunny,9525.6,80,287,82,15,5,2022
06-05-2022,S003,East,Toys,Spring,1,Sunny,3981.09,179,155,60,15,5,2022
06-05-2022,S003,East,Electronics,Spring,1,Sunny,18544.24,182,209.6667,72.3333,7,5,2022
06-05-2022,S003,East,Groceries,Spring,1,Sunny,25950.68,498,273.7143,93.5714,10,5,2022
06-05-2022,S003,East,Clothing,Spring,1,Sunny,7207.38,104,321.5,83,17.5,5,2022
06-05-2022,S003,East,Furniture,Spring,1,Sunny,12447.46,130,263,44.6667,10,5,2022
06-05-2022,S004,West,Groceries,Spring,1,Sunny,13978.31,508,201.1667,90.6667,11,5,2022
06-05-2022,S004,West,Furniture,Spring,1,Sunny,22431.94,205,134.6667,39,8,5,2022
06-05-2022,S004,West,Clothing,Spring,1,Sunny,31153.71,450,283.6,104.4,11,5,2022
06-05-2022,S004,West,Electronics,Spring,1,Sunny,5647.95,63,63,70,15,5,2022
06-05-2022,S005,North,Groceries,Spring,1,Rainy,23757.38,583,188.875,84.125,9.625,5,2022
06-05-2022,S005,North,Electronics,Spring,1,Rainy,8498.7,139,116.5,88.5,8,5,2022
06-05-2022,S005,North,Toys,Spring,1,Rainy,2488.85,103,223.75,29,7.5,5,2022
06-05-2022,S005,North,Furniture,Spring,1,Rainy,19121.02,168,169.3333,54.6667,10.33333333,5,2022
06-05-2022,S005,North,Clothing,Spring,1,Rainy,2203.76,104,125,119,10,5,2022
07-05-2022,S001,North,Electronics,Spring,1,Rainy,7464.88,109,163.5,64,12.5,5,2022
07-05-2022,S001,North,Clothing,Spring,1,Rainy,22532.11,345,278.3333,126.6667,15,5,2022
07-05-2022,S001,North,Groceries,Spring,1,Rainy,17823.89,347,332.8,68,8.2,5,2022
07-05-2022,S001,North,Toys,Spring,0,Rainy,2750.99,120,102,35,6.5,5,2022
07-05-2022,S001,North,Furniture,Spring,0,Rainy,17211.05,139,209,39,3,5,2022
07-05-2022,S002,South,Groceries,Spring,1,Sunny,47728.47,669,153.75,92.625,7.25,5,2022
07-05-2022,S002,South,Toys,Spring,1,Sunny,2732.64,128,260.6667,48.3333,10,5,2022
07-05-2022,S002,South,Electronics,Spring,1,Sunny,14368.61,195,335.6667,60.3333,12,5,2022
07-05-2022,S002,South,Clothing,Spring,0,Sunny,46646.55,589,289.4,135.4,7.2,5,2022
07-05-2022,S002,South,Furniture,Spring,0,Sunny,3060.68,28,207,44,10,5,2022
07-05-2022,S003,East,Toys,Spring,0,Sunny,979.58,66,167,42.5,7.5,5,2022
07-05-2022,S003,East,Groceries,Spring,1,Sunny,27624.37,571,313.1429,89,12.42857143,5,2022
07-05-2022,S003,East,Electronics,Spring,0,Sunny,9918.74,104,122.5,59,1,5,2022
07-05-2022,S003,East,Clothing,Spring,1,Sunny,24289.58,239,269.5,141.5,15,5,2022
07-05-2022,S003,East,Furniture,Spring,1,Sunny,6120,71,186,37.5,15,5,2022
07-05-2022,S004,West,Groceries,Spring,1,Cloudy,8290.73,394,292.6667,65.1667,11.66666667,5,2022
07-05-2022,S004,West,Furniture,Spring,1,Cloudy,18981.22,168,146.6,33.4,10,5,2022
07-05-2022,S004,West,Clothing,Spring,1,Cloudy,33154.48,416,251.4,90.2,7.4,5,2022
07-05-2022,S004,West,Electronics,Spring,1,Cloudy,2225.1,30,81,37,20,5,2022
07-05-2022,S005,North,Groceries,Spring,1,Rainy,25993.56,601,203,71.1111,6.333333333,5,2022
07-05-2022,S005,North,Electronics,Spring,1,Rainy,4379.8,80,257.5,52,5.5,5,2022
07-05-2022,S005,North,Furniture,Spring,1,Rainy,12383.18,97,113.3333,37,11.66666667,5,2022
07-05-2022,S005,North,Toys,Spring,0,Rainy,2647.84,97,221.6667,38.3333,5.333333333,5,2022
07-05-2022,S005,North,Clothing,Spring,0,Rainy,2545.15,109,127,117,1,5,2022
08-05-2022,S001,North,Electronics,Spring,0,Rainy,6639.4,93,109,44,5.5,5,2022
08-05-2022,S001,North,Clothing,Spring,0,Rainy,9639.54,162,305,104,5.5,5,2022
08-05-2022,S001,North,Groceries,Spring,1,Rainy,15721.34,268,362.8,61.6,6.4,5,2022
08-05-2022,S001,North,Toys,Spring,1,Rainy,2786.52,121,105.6667,45,13.33333333,5,2022
08-05-2022,S001,North,Furniture,Spring,1,Rainy,10640.28,112,186.75,30.75,13.75,5,2022
08-05-2022,S002,South,Groceries,Spring,1,Cloudy,23411.77,432,240.875,73.375,8.5,5,2022
08-05-2022,S002,South,Clothing,Spring,1,Cloudy,21890.94,304,268.6667,121,13.33333333,5,2022
08-05-2022,S002,South,Toys,Spring,1,Cloudy,1650.79,79,296,51.5,10.5,5,2022
08-05-2022,S002,South,Electronics,Spring,0,Cloudy,3457.65,35,371,33,1,5,2022
08-05-2022,S002,South,Furniture,Spring,0,Cloudy,2967.38,26,179,41,5,5,2022
08-05-2022,S003,East,Toys,Spring,1,Sunny,2682.94,129,129.6667,58.3333,10,5,2022
08-05-2022,S003,East,Groceries,Spring,1,Sunny,21627.2,377,229.6667,79.3333,4.833333333,5,2022
08-05-2022,S003,East,Electronics,Spring,1,Sunny,17444.74,206,202,79.3333,11.66666667,5,2022
08-05-2022,S003,East,Clothing,Spring,0,Sunny,7100.85,94,150.5,121,3,5,2022
08-05-2022,S003,East,Furniture,Spring,0,Sunny,14104.83,137,212,57,10,5,2022
08-05-2022,S004,West,Groceries,Spring,1,Cloudy,15708.57,572,267.5714,110.7143,12.85714286,5,2022
08-05-2022,S004,West,Clothing,Spring,1,Cloudy,49203.09,587,224.2,118.4,3.6,5,2022
08-05-2022,S004,West,Furniture,Spring,1,Cloudy,20380.61,195,112.1667,36,6,5,2022
08-05-2022,S004,West,Electronics,Spring,0,Cloudy,5112.24,51,51,56,1,5,2022
08-05-2022,S005,North,Groceries,Spring,1,Rainy,33726.41,699,162.6667,84.4444,7.666666667,5,2022
08-05-2022,S005,North,Electronics,Spring,0,Rainy,3485.62,67,217.5,34,10,5,2022
08-05-2022,S005,North,Toys,Spring,1,Rainy,2678.43,108,196.75,26.75,5.5,5,2022
08-05-2022,S005,North,Furniture,Spring,1,Rainy,9493.87,83,109.6667,30,11.66666667,5,2022
08-05-2022,S005,North,Clothing,Spring,0,Rainy,2642.64,121,128,112,5,5,2022
09-05-2022,S001,North,Electronics,Spring,1,Cloudy,7489.44,131,146.6667,54,12,5,2022
09-05-2022,S001,North,Clothing,Spring,0,Cloudy,18476.14,273,236.3333,102.6667,2.333333333,5,2022
09-05-2022,S001,North,Groceries,Spring,0,Cloudy,20058.76,324,238.4,75.2,4.4,5,2022
09-05-2022,S001,North,Toys,Spring,1,Cloudy,1505.71,67,106.6667,31.3333,13.33333333,5,2022
09-05-2022,S001,North,Furniture,Spring,1,Cloudy,13330.84,123,210.75,41,9,5,2022
09-05-2022,S002,South,Groceries,Spring,1,Cloudy,13130.28,225,214.75,71.25,6.75,5,2022
09-05-2022,S002,South,Toys,Spring,0,Cloudy,1000.68,53,203,23.6667,5.333333333,5,2022
09-05-2022,S002,South,Electronics,Spring,0,Cloudy,11005,147,322.3333,49.6667,6.666666667,5,2022
09-05-2022,S002,South,Clothing,Spring,1,Cloudy,20435.7,334,171.75,91,11.25,5,2022
09-05-2022,S003,East,Toys,Spring,1,Cloudy,3169.59,143,151.6667,49.3333,15,5,2022
09-05-2022,S003,East,Groceries,Spring,1,Cloudy,46369.7,767,261.125,95.125,7.75,5,2022
09-05-2022,S003,East,Clothing,Spring,0,Cloudy,13784.28,116,274,104,5,5,2022
09-05-2022,S003,East,Electronics,Spring,1,Cloudy,9605.54,112,173,55.5,13,5,2022
09-05-2022,S003,East,Furniture,Spring,0,Cloudy,8302.75,84,193.6667,29.3333,7,5,2022
09-05-2022,S004,West,Groceries,Spring,1,Sunny,11326.28,457,213.5,99.5,10.16666667,5,2022
09-05-2022,S004,West,Furniture,Spring,0,Sunny,27037.9,243,120,37.7143,4.571428571,5,2022
09-05-2022,S004,West,Clothing,Spring,1,Sunny,36656.48,539,179.4,122.6,13.2,5,2022
09-05-2022,S004,West,Electronics,Spring,0,Sunny,3616.47,39,56,37,5,5,2022
09-05-2022,S005,North,Groceries,Spring,1,Cloudy,26053.43,565,181.7778,78,7.444444444,5,2022
09-05-2022,S005,North,Electronics,Spring,1,Cloudy,3801,84,315.5,52,15,5,2022
09-05-2022,S005,North,Toys,Spring,0,Cloudy,2211.52,82,220,34.3333,3.666666667,5,2022
09-05-2022,S005,North,Furniture,Spring,1,Cloudy,9479.42,82,218.6667,32.6667,10.33333333,5,2022
10-05-2022,S001,North,Electronics,Spring,1,Sunny,6931.73,125,119.6667,63,8.666666667,5,2022
10-05-2022,S001,North,Clothing,Spring,1,Sunny,18376.2,264,177.6667,129.6667,10.33333333,5,2022
10-05-2022,S001,North,Groceries,Spring,1,Sunny,20523,432,333.8,99.6,11,5,2022
10-05-2022,S001,North,Toys,Spring,1,Sunny,3221.93,145,136.25,45.75,11.25,5,2022
10-05-2022,S001,North,Furniture,Spring,1,Sunny,16794.8,152,194.25,37,9.25,5,2022
10-05-2022,S002,South,Groceries,Spring,1,Rainy,37404.71,607,307.25,89.125,8.25,5,2022
10-05-2022,S002,South,Toys,Spring,1,Rainy,1565.94,78,226.6667,36,15,5,2022
10-05-2022,S002,South,Electronics,Spring,0,Rainy,5195.55,63,266,36,5.5,5,2022
10-05-2022,S002,South,Clothing,Spring,1,Rainy,5098.29,97,118,52.6667,10,5,2022
10-05-2022,S003,East,Toys,Spring,0,Sunny,1464.87,77,284,24.6667,1,5,2022
10-05-2022,S003,East,Groceries,Spring,1,Sunny,49556.74,853,234.8889,99.7778,10.88888889,5,2022
10-05-2022,S003,East,Clothing,Spring,1,Sunny,29363.82,294,587.5,148,13,5,2022
10-05-2022,S003,East,Electronics,Spring,1,Sunny,17915.36,172,209,90.5,12.5,5,2022
10-05-2022,S003,East,Furniture,Spring,0,Sunny,13460.51,133,165.6667,46,8.333333333,5,2022
10-05-2022,S004,West,Furniture,Spring,1,Rainy,25002.44,237,105.8571,34.4286,12.85714286,5,2022
10-05-2022,S004,West,Groceries,Spring,1,Rainy,9242.41,318,225.8,67.8,5.6,5,2022
10-05-2022,S004,West,Clothing,Spring,1,Rainy,25913.35,383,142.8,86,9.2,5,2022
10-05-2022,S004,West,Electronics,Spring,0,Rainy,3817.6,40,67,57,5,5,2022
10-05-2022,S005,North,Groceries,Spring,1,Sunny,26153.3,663,242.25,94,9.125,5,2022
10-05-2022,S005,North,Electronics,Spring,1,Sunny,6931.12,143,488,69,10,5,2022
10-05-2022,S005,North,Toys,Spring,0,Sunny,2158.06,83,182.75,25,4,5,2022
10-05-2022,S005,North,Furniture,Spring,1,Sunny,11789.17,100,191.3333,40,13.33333333,5,2022
10-05-2022,S005,North,Clothing,Spring,0,Sunny,2329.46,98,98,159,10,5,2022
11-05-2022,S001,North,Electronics,Spring,1,Cloudy,7924.14,140,160.3333,51.6667,8.333333333,5,2022
11-05-2022,S001,North,Clothing,Spring,0,Cloudy,21346.88,269,134.5,139.5,7.5,5,2022
11-05-2022,S001,North,Toys,Spring,0,Cloudy,1680.57,81,138,27.75,6.25,5,2022
11-05-2022,S001,North,Groceries,Spring,1,Cloudy,17109.82,418,314.6,82.4,13.2,5,2022
11-05-2022,S001,North,Furniture,Spring,1,Cloudy,10521.6,109,156.25,34.5,15,5,2022
11-05-2022,S002,South,Groceries,Spring,1,Sunny,26008.3,455,270.7143,83.2857,8.571428571,5,2022
11-05-2022,S002,South,Toys,Spring,1,Sunny,2385.13,102,200.6667,40.6667,5.666666667,5,2022
11-05-2022,S002,South,Electronics,Spring,1,Sunny,15729.6,195,224.6667,77.6667,16.66666667,5,2022
11-05-2022,S002,South,Clothing,Spring,1,Sunny,16419.63,261,490,69,9,5,2022
11-05-2022,S002,South,Furniture,Spring,0,Sunny,2843.88,26,327,43,5,5,2022
11-05-2022,S003,East,Toys,Spring,1,Cloudy,2789.65,107,258.3333,36.3333,5.333333333,5,2022
11-05-2022,S003,East,Groceries,Spring,1,Cloudy,28207.9,623,190.5,82.5,7.125,5,2022
11-05-2022,S003,East,Electronics,Spring,1,Cloudy,22959.21,231,161.6667,95.3333,10.33333333,5,2022
11-05-2022,S003,East,Clothing,Spring,1,Cloudy,18796.44,202,440.5,122,13,5,2022
11-05-2022,S003,East,Furniture,Spring,1,Cloudy,11325.94,107,142.6667,45,5.333333333,5,2022
11-05-2022,S004,West,Groceries,Spring,1,Cloudy,7340.41,271,260.8,62.2,7.6,5,2022
11-05-2022,S004,West,Furniture,Spring,1,Cloudy,29224.7,266,125,44.5714,5.285714286,5,2022
11-05-2022,S004,West,Clothing,Spring,1,Cloudy,28227.2,340,155.8,122.6,13,5,2022
11-05-2022,S004,West,Electronics,Spring,1,Cloudy,1737.8,20,93,34,10,5,2022
11-05-2022,S005,North,Groceries,Spring,1,Cloudy,27056.76,611,147.4444,84.3333,8.444444444,5,2022
11-05-2022,S005,North,Electronics,Spring,1,Cloudy,7378.71,126,416.5,54.5,10,5,2022
11-05-2022,S005,North,Toys,Spring,0,Cloudy,1402.68,61,193.6667,22,5.333333333,5,2022
11-05-2022,S005,North,Furniture,Spring,1,Cloudy,16710.97,142,181.3333,50.6667,11.66666667,5,2022
11-05-2022,S005,North,Clothing,Spring,0,Cloudy,3206.28,132,167,113,1,5,2022
12-05-2022,S001,North,Electronics,Spring,1,Rainy,9383.87,145,130.3333,48,11.66666667,5,2022
12-05-2022,S001,North,Clothing,Spring,1,Rainy,14884.59,194,103,111,8.333333333,5,2022
12-05-2022,S001,North,Groceries,Spring,1,Rainy,29883.94,566,266.1667,103.1667,11,5,2022
12-05-2022,S001,North,Toys,Spring,0,Rainy,1632.04,74,148,28.6667,6.666666667,5,2022
12-05-2022,S001,North,Furniture,Spring,1,Rainy,8874.3,95,141.5,28.75,13.75,5,2022
12-05-2022,S002,South,Groceries,Spring,1,Rainy,26273.43,544,266,73.125,8.375,5,2022
12-05-2022,S002,South,Toys,Spring,1,Rainy,1087.57,49,152,30.5,10,5,2022
12-05-2022,S002,South,Electronics,Spring,1,Rainy,11216.2,146,159.6667,55.6667,9,5,2022
12-05-2022,S002,South,Clothing,Spring,0,Rainy,41701.63,495,431.25,106.25,3,5,2022
12-05-2022,S002,South,Furniture,Spring,0,Rainy,4686.88,44,301,37,10,5,2022
12-05-2022,S003,East,Toys,Spring,0,Cloudy,1237.76,63,245.3333,24.3333,4,5,2022
12-05-2022,S003,East,Groceries,Spring,1,Cloudy,13427.79,382,258.5,71.5,13.5,5,2022
12-05-2022,S003,East,Electronics,Spring,1,Cloudy,14894.51,166,176,60.3333,10,5,2022
12-05-2022,S003,East,Clothing,Spring,0,Cloudy,17269.08,177,548,114,5.5,5,2022
12-05-2022,S003,East,Furniture,Spring,0,Cloudy,5917.29,65,93.5,29,7.5,5,2022
12-05-2022,S004,West,Groceries,Spring,1,Cloudy,13197.64,497,355.2857,72,10.14285714,5,2022
12-05-2022,S004,West,Furniture,Spring,1,Cloudy,21404.11,202,134.7143,30.7143,7.571428571,5,2022
12-05-2022,S004,West,Clothing,Spring,1,Cloudy,30635.29,405,266.6,110,11.2,5,2022
12-05-2022,S004,West,Electronics,Spring,0,Cloudy,1016.99,13,73,21,10,5,2022
12-05-2022,S005,North,Groceries,Spring,1,Rainy,34625.3,683,224.1,75.9,7.6,5,2022
12-05-2022,S005,North,Electronics,Spring,1,Rainy,3656.16,73,353.5,49.5,10,5,2022
12-05-2022,S005,North,Toys,Spring,1,Rainy,2707.36,114,172,33.25,11.25,5,2022
12-05-2022,S005,North,Furniture,Spring,1,Rainy,7591.64,66,134,25,8.666666667,5,2022
12-05-2022,S005,North,Clothing,Spring,0,Rainy,704.9,35,35,103,10,5,2022
13-05-2022,S001,North,Clothing,Spring,1,Sunny,23497.02,323,282.3333,111,5.333333333,5,2022
13-05-2022,S001,North,Groceries,Spring,1,Sunny,19764.71,382,355.8333,75.8333,8.5,5,2022
13-05-2022,S001,North,Toys,Spring,1,Sunny,1394.08,74,108.25,20.25,14,5,2022
13-05-2022,S001,North,Electronics,Spring,1,Sunny,1727.74,49,49,58,15,5,2022
13-05-2022,S001,North,Furniture,Spring,1,Sunny,10547.55,102,140,44,8.333333333,5,2022
13-05-2022,S002,South,Groceries,Spring,1,Sunny,33115.26,613,268.5,91.75,9.125,5,2022
13-05-2022,S002,South,Toys,Spring,0,Sunny,1398.63,67,201.6667,21,5.333333333,5,2022
13-05-2022,S002,South,Electronics,Spring,1,Sunny,18315.86,186,111,75.3333,8.666666667,5,2022
13-05-2022,S002,South,Clothing,Spring,1,Sunny,26355.96,375,283,122.25,7.75,5,2022
13-05-2022,S002,South,Furniture,Spring,1,Sunny,2860.44,33,257,29,20,5,2022
13-05-2022,S003,East,Toys,Spring,1,Rainy,2671,134,251.6667,47.6667,8.333333333,5,2022
13-05-2022,S003,East,Groceries,Spring,1,Rainy,19956.12,479,289.375,69.875,10.625,5,2022
13-05-2022,S003,East,Electronics,Spring,0,Rainy,10210.63,113,237,41.6667,2.333333333,5,2022
13-05-2022,S003,East,Clothing,Spring,1,Rainy,7888.44,110,459.5,65,17.5,5,2022
13-05-2022,S003,East,Furniture,Spring,0,Rainy,7934.39,79,293.3333,28,7,5,2022
13-05-2022,S004,West,Furniture,Spring,1,Rainy,19003.09,172,113,27.1429,8.857142857,5,2022
13-05-2022,S004,West,Groceries,Spring,1,Rainy,10539.99,335,322.8,82,8,5,2022
13-05-2022,S004,West,Clothing,Spring,1,Rainy,40356.04,472,211.6,99.6,11,5,2022
13-05-2022,S004,West,Electronics,Spring,0,Rainy,4609.29,47,60,50,1,5,2022
13-05-2022,S005,North,Groceries,Spring,1,Sunny,31644.19,669,218.1111,84.4444,12.22222222,5,2022
13-05-2022,S005,North,Electronics,Spring,0,Sunny,3642.98,90,317,41.5,1,5,2022
13-05-2022,S005,North,Toys,Spring,1,Sunny,2476.26,94,111,36.3333,7.333333333,5,2022
13-05-2022,S005,North,Furniture,Spring,0,Sunny,10645.84,87,167,49,5.5,5,2022
13-05-2022,S005,North,Clothing,Spring,0,Sunny,3324.49,107,107,202,1,5,2022
14-05-2022,S001,North,Electronics,Spring,1,Rainy,10180.08,170,100.6667,70.3333,16.66666667,5,2022
14-05-2022,S001,North,Clothing,Spring,1,Rainy,28688.25,382,253.6667,149.6667,10,5,2022
14-05-2022,S001,North,Groceries,Spring,1,Rainy,15982.42,309,274,74.4,5.4,5,2022
14-05-2022,S001,North,Furniture,Spring,1,Rainy,12972.17,141,180.25,39.25,17.5,5,2022
14-05-2022,S001,North,Toys,Spring,0,Rainy,2510.81,122,84.3333,43.6667,3.666666667,5,2022
14-05-2022,S002,South,Groceries,Spring,1,Cloudy,27813.08,509,230.5714,86,13.71428571,5,2022
14-05-2022,S002,South,Toys,Spring,1,Cloudy,2145.3,90,221,40,10.5,5,2022
14-05-2022,S002,South,Electronics,Spring,1,Cloudy,8420.85,113,211.3333,37.3333,7.333333333,5,2022
14-05-2022,S002,South,Clothing,Spring,1,Cloudy,21316.18,352,225.8,76.6,9.2,5,2022
14-05-2022,S002,South,Furniture,Spring,1,Cloudy,4953.28,46,224,40,10,5,2022
14-05-2022,S003,East,Toys,Spring,1,Rainy,953.91,57,225,23.6667,18.33333333,5,2022
14-05-2022,S003,East,Groceries,Spring,1,Rainy,31179.96,616,277.7778,73.3333,10.33333333,5,2022
14-05-2022,S003,East,Electronics,Spring,1,Rainy,19149.46,197,244.6667,70.3333,10.33333333,5,2022
14-05-2022,S003,East,Clothing,Spring,1,Rainy,17719.04,208,404.5,105.5,12.5,5,2022
14-05-2022,S003,East,Furniture,Spring,1,Rainy,6403.18,74,267,29.3333,15,5,2022
14-05-2022,S004,West,Groceries,Spring,1,Cloudy,10593.75,453,318.1667,83,16.66666667,5,2022
14-05-2022,S004,West,Furniture,Spring,1,Cloudy,21347.42,224,160.1667,41.3333,12.66666667,5,2022
14-05-2022,S004,West,Clothing,Spring,1,Cloudy,57640.07,626,193.2,144.8,10,5,2022
14-05-2022,S005,North,Groceries,Spring,1,Rainy,30190.46,666,177.5,89.5,9.2,5,2022
14-05-2022,S005,North,Electronics,Spring,1,Rainy,1286.55,45,167,53,20,5,2022
14-05-2022,S005,North,Toys,Spring,1,Rainy,5466.1,193,168,61.3333,10,5,2022
14-05-2022,S005,North,Furniture,Spring,0,Rainy,11723.22,92,177.3333,34.3333,3.666666667,5,2022
14-05-2022,S005,North,Clothing,Spring,1,Rainy,1968.6,102,232,90,10,5,2022
15-05-2022,S001,North,Electronics,Spring,1,Cloudy,7664.71,141,119.3333,59.3333,12,5,2022
15-05-2022,S001,North,Clothing,Spring,1,Cloudy,26046,416,403,130.3333,13.33333333,5,2022
15-05-2022,S001,North,Groceries,Spring,1,Cloudy,16754.7,367,346.3333,84.5,9.5,5,2022
15-05-2022,S001,North,Toys,Spring,1,Cloudy,1127.61,56,87,15.5,9,5,2022
15-05-2022,S001,North,Furniture,Spring,1,Cloudy,10810.93,101,156.6667,36.6667,11.66666667,5,2022
15-05-2022,S002,South,Groceries,Spring,1,Cloudy,34970.52,561,257.875,79.25,12,5,2022
15-05-2022,S002,South,Toys,Spring,1,Cloudy,2990.12,124,213,49.6667,13.33333333,5,2022
15-05-2022,S002,South,Electronics,Spring,0,Cloudy,10845.99,126,448,56.3333,3.666666667,5,2022
15-05-2022,S002,South,Clothing,Spring,1,Cloudy,23742.89,377,155.4,102,13,5,2022
15-05-2022,S002,South,Furniture,Spring,1,Cloudy,3378.92,34,178,33,10,5,2022
15-05-2022,S003,East,Toys,Spring,1,Sunny,2635.84,147,271.3333,52,11.66666667,5,2022
15-05-2022,S003,East,Groceries,Spring,1,Sunny,24222.2,582,318,74.3333,7.222222222,5,2022
15-05-2022,S003,East,Electronics,Spring,1,Sunny,24493.03,276,195.6667,92,13.33333333,5,2022
15-05-2022,S003,East,Clothing,Spring,1,Sunny,19483.44,207,300.5,143,10,5,2022
15-05-2022,S003,East,Furniture,Spring,1,Sunny,5688.7,57,129.5,41.5,8,5,2022
15-05-2022,S004,West,Groceries,Spring,1,Sunny,12691.52,540,307.2857,76.1429,10.42857143,5,2022
15-05-2022,S004,West,Furniture,Spring,1,Sunny,21841.23,200,138.3333,39.3333,9.5,5,2022
15-05-2022,S004,West,Clothing,Spring,1,Sunny,41751.27,519,252.8,129,10,5,2022
15-05-2022,S004,West,Electronics,Spring,0,Sunny,4260.44,43,91,67,10,5,2022
15-05-2022,S005,North,Toys,Spring,1,Cloudy,3267.94,136,138.5,43,12.75,5,2022
15-05-2022,S005,North,Groceries,Spring,1,Cloudy,17859.97,378,138.875,71,9,5,2022
15-05-2022,S005,North,Electronics,Spring,1,Cloudy,3466.84,59,348,73,25,5,2022
15-05-2022,S005,North,Furniture,Spring,0,Cloudy,7753,64,262,27.6667,1,5,2022
15-05-2022,S005,North,Clothing,Spring,1,Cloudy,3259.1,130,130,201,15,5,2022
16-05-2022,S001,North,Electronics,Spring,0,Rainy,5156.04,89,137.5,45,3,5,2022
16-05-2022,S001,North,Clothing,Spring,0,Rainy,11725.65,180,336,136,5.5,5,2022
16-05-2022,S001,North,Groceries,Spring,1,Rainy,11549.62,260,386.5,67.5,4.5,5,2022
16-05-2022,S001,North,Toys,Spring,1,Rainy,883.31,57,96,27.5,10,5,2022
16-05-2022,S001,North,Furniture,Spring,0,Rainy,11742.04,98,135.6667,34.6667,5.333333333,5,2022
16-05-2022,S002,South,Groceries,Spring,1,Sunny,21481.89,466,183.2857,88.2857,9.571428571,5,2022
16-05-2022,S002,South,Toys,Spring,1,Sunny,1812.58,87,204.6667,43.6667,7,5,2022
16-05-2022,S002,South,Clothing,Spring,1,Sunny,29044.86,465,290.6,108,15,5,2022
16-05-2022,S002,South,Electronics,Spring,0,Sunny,5382.72,56,181,52,10,5,2022
16-05-2022,S002,South,Furniture,Spring,0,Sunny,2337.5,22,144,36,5,5,2022
16-05-2022,S003,East,Toys,Spring,0,Cloudy,1720.62,93,122.5,45.5,10,5,2022
16-05-2022,S003,East,Groceries,Spring,1,Cloudy,42750.04,801,329.2222,99.8889,11.66666667,5,2022
16-05-2022,S003,East,Electronics,Spring,1,Cloudy,15023.66,182,204,71,11.66666667,5,2022
16-05-2022,S003,East,Clothing,Spring,0,Cloudy,14066.28,151,511.5,100,5,5,2022
16-05-2022,S003,East,Furniture,Spring,1,Cloudy,8641.13,93,255,46.5,8,5,2022
16-05-2022,S004,West,Groceries,Spring,1,Sunny,7791.76,263,390.6,69.8,9.2,5,2022
16-05-2022,S004,West,Furniture,Spring,1,Sunny,25955.07,248,125.5714,39.7143,10.85714286,5,2022
16-05-2022,S004,West,Clothing,Spring,1,Sunny,36514.12,413,392.25,118.25,12.75,5,2022
16-05-2022,S004,West,Electronics,Spring,0,Sunny,3818.4,40,107,57,5,5,2022
16-05-2022,S005,North,Groceries,Spring,1,Rainy,22711.89,570,192.125,74.5,8.875,5,2022
16-05-2022,S005,North,Electronics,Spring,0,Rainy,7201.4,130,278.5,66.5,7.5,5,2022
16-05-2022,S005,North,Toys,Spring,1,Rainy,2833.84,124,137,34,15,5,2022
16-05-2022,S005,North,Furniture,Spring,0,Rainy,3180.24,28,191,14,5,5,2022
16-05-2022,S005,North,Clothing,Spring,1,Rainy,979.5,50,212,80,10,5,2022
17-05-2022,S001,North,Electronics,Spring,1,Sunny,10899.75,180,111,78,12,5,2022
17-05-2022,S001,North,Clothing,Spring,1,Sunny,33472.72,400,258.6667,160,5.333333333,5,2022
17-05-2022,S001,North,Toys,Spring,1,Sunny,4399.55,194,88.5,66.75,14,5,2022
17-05-2022,S001,North,Groceries,Spring,1,Sunny,16091.98,343,234,74.6,12,5,2022
17-05-2022,S001,North,Furniture,Spring,0,Sunny,19692.04,162,208.6667,51,3.666666667,5,2022
17-05-2022,S002,South,Groceries,Spring,1,Cloudy,22232.68,409,195.375,59.75,5.875,5,2022
17-05-2022,S002,South,Toys,Spring,1,Cloudy,539.41,27,236.5,15.5,15,5,2022
17-05-2022,S002,South,Clothing,Spring,1,Cloudy,24801.08,436,362,105.6,18,5,2022
